,account_id,district_id,frequency,date
4328,1279,28,POPLATEK MESICNE,971013
4329,502,1,POPLATEK MESICNE,971013
4330,1506,51,POPLATEK MESICNE,971013
4331,2231,2,POPLATEK MESICNE,971014
4332,966,15,POPLATEK MESICNE,971014
4333,1968,16,POPLATEK TYDNE,971014
4334,2879,15,POPLATEK MESICNE,971014
4335,3023,35,POPLATEK MESICNE,971014
4336,3561,33,POPLATEK MESICNE,971015
4337,1807,21,POPLATEK MESICNE,971015
4338,11327,7,POPLATEK MESICNE,971015
4339,2053,5,POPLATEK MESICNE,971016
4340,550,24,POPLATEK MESICNE,971017
4341,3324,3,POPLATEK MESICNE,971017
4342,1061,44,POPLATEK MESICNE,971017
4343,2215,48,POPLATEK MESICNE,971017
4344,961,1,POPLATEK MESICNE,971018
4345,2579,24,POPLATEK MESICNE,971018
4346,3919,34,POPLATEK MESICNE,971018
4347,3875,44,POPLATEK MESICNE,971018
4348,2311,28,POPLATEK MESICNE,971019
4349,2556,46,POPLATEK MESICNE,971019
4350,1615,1,POPLATEK MESICNE,971020
4351,2910,68,POPLATEK MESICNE,971021
4352,2756,24,POPLATEK MESICNE,971021
4353,1572,72,POPLATEK MESICNE,971021
4354,3857,54,POPLATEK MESICNE,971022
4355,156,64,POPLATEK MESICNE,971022
4356,3922,68,POPLATEK MESICNE,971022
4357,1209,23,POPLATEK MESICNE,971023
4358,2371,15,POPLATEK TYDNE,971023
4359,852,57,POPLATEK MESICNE,971023
4360,2152,22,POPLATEK MESICNE,971023
4361,398,69,POPLATEK MESICNE,971024
4362,2174,18,POPLATEK MESICNE,971024
4363,3705,20,POPLATEK MESICNE,971024
4364,1172,6,POPLATEK MESICNE,971025
4365,876,4,POPLATEK MESICNE,971026
4366,2413,33,POPLATEK MESICNE,971027
4367,3963,9,POPLATEK MESICNE,971027
4368,643,64,POPLATEK MESICNE,971028
4369,1340,52,POPLATEK MESICNE,971028
4370,2703,61,POPLATEK MESICNE,971028
4371,671,60,POPLATEK MESICNE,971029
4372,782,42,POPLATEK MESICNE,971030
4373,2784,40,POPLATEK MESICNE,971030
4374,1703,72,POPLATEK MESICNE,971102
4375,3598,76,POPLATEK MESICNE,971102
4376,639,1,POPLATEK MESICNE,971103
4377,3325,11,POPLATEK MESICNE,971103
4378,10613,55,POPLATEK MESICNE,971104
4379,606,75,POPLATEK MESICNE,971104
4380,9227,51,POPLATEK MESICNE,971104
4381,1723,70,POPLATEK MESICNE,971104
4382,3404,33,POPLATEK MESICNE,971104
4383,1657,12,POPLATEK MESICNE,971104
4384,3395,16,POPLATEK MESICNE,971105
4385,2296,29,POPLATEK MESICNE,971105
4386,644,4,POPLATEK MESICNE,971106
4387,2402,18,POPLATEK MESICNE,971106
4388,2391,2,POPLATEK MESICNE,971107
4389,1140,49,POPLATEK MESICNE,971107
4390,952,41,POPLATEK MESICNE,971109
4391,696,54,POPLATEK MESICNE,971109
4392,2998,21,POPLATEK MESICNE,971109
4393,867,60,POPLATEK MESICNE,971109
4394,1208,4,POPLATEK MESICNE,971109
4395,3423,11,POPLATEK MESICNE,971110
4396,2831,1,POPLATEK MESICNE,971110
4397,2211,61,POPLATEK PO OBRATU,971110
4398,3360,71,POPLATEK MESICNE,971110
4399,1245,68,POPLATEK MESICNE,971112
4400,1348,55,POPLATEK MESICNE,971112
4401,2920,73,POPLATEK MESICNE,971113
4402,566,8,POPLATEK MESICNE,971113
4403,2658,27,POPLATEK MESICNE,971114
4404,2721,74,POPLATEK MESICNE,971114
4405,1833,54,POPLATEK MESICNE,971115
4406,2221,58,POPLATEK MESICNE,971115
4407,149,43,POPLATEK MESICNE,971116
4408,3082,33,POPLATEK MESICNE,971116
4409,3156,1,POPLATEK PO OBRATU,971116
4410,2438,71,POPLATEK MESICNE,971116
4411,2693,17,POPLATEK MESICNE,971117
4412,1866,4,POPLATEK MESICNE,971117
4413,3365,11,POPLATEK MESICNE,971118
4414,3382,23,POPLATEK TYDNE,971120
4415,2125,43,POPLATEK TYDNE,971120
4416,3396,1,POPLATEK MESICNE,971120
4417,3105,37,POPLATEK MESICNE,971121
4418,2162,50,POPLATEK MESICNE,971121
4419,1125,1,POPLATEK TYDNE,971121
4420,2979,10,POPLATEK MESICNE,971122
4421,2850,57,POPLATEK MESICNE,971122
4422,2832,12,POPLATEK MESICNE,971122
4423,3102,33,POPLATEK MESICNE,971123
4424,295,66,POPLATEK MESICNE,971123
4425,1523,52,POPLATEK PO OBRATU,971124
4426,215,31,POPLATEK MESICNE,971125
4427,421,75,POPLATEK MESICNE,971127
4428,3715,74,POPLATEK MESICNE,971127
4429,934,9,POPLATEK MESICNE,971127
4430,3333,44,POPLATEK MESICNE,971127
4431,1798,46,POPLATEK MESICNE,971128
4432,10005,64,POPLATEK MESICNE,971129
4433,4386,51,POPLATEK TYDNE,971129
4434,1868,16,POPLATEK TYDNE,971129
4435,232,45,POPLATEK MESICNE,971129
4436,298,35,POPLATEK MESICNE,971202
4437,1717,67,POPLATEK MESICNE,971202
4438,1960,31,POPLATEK MESICNE,971204
4439,1049,18,POPLATEK MESICNE,971204
4440,2918,15,POPLATEK PO OBRATU,971205
4441,4140,28,POPLATEK MESICNE,971205
4442,21,54,POPLATEK MESICNE,971206
4443,1650,39,POPLATEK MESICNE,971206
4444,800,11,POPLATEK MESICNE,971206
4445,3415,75,POPLATEK MESICNE,971206
4446,3722,76,POPLATEK MESICNE,971207
4447,736,75,POPLATEK MESICNE,971207
4448,2787,1,POPLATEK MESICNE,971207
4449,673,31,POPLATEK MESICNE,971208
4450,3406,53,POPLATEK MESICNE,971208
4451,2796,5,POPLATEK TYDNE,971208
4452,2775,30,POPLATEK MESICNE,971208
4453,276,38,POPLATEK MESICNE,971208
4454,315,45,POPLATEK MESICNE,971208
4455,1072,65,POPLATEK MESICNE,971209
4456,1156,59,POPLATEK MESICNE,971209
4457,3836,68,POPLATEK MESICNE,971209
4458,3013,73,POPLATEK MESICNE,971209
4459,3033,69,POPLATEK MESICNE,971210
4460,3174,65,POPLATEK MESICNE,971210
4461,134,34,POPLATEK MESICNE,971210
4462,1229,46,POPLATEK MESICNE,971210
4463,3209,45,POPLATEK MESICNE,971210
4464,2820,36,POPLATEK MESICNE,971211
4465,938,70,POPLATEK MESICNE,971213
4466,3501,36,POPLATEK MESICNE,971213
4467,3616,50,POPLATEK MESICNE,971215
4468,3911,32,POPLATEK MESICNE,971216
4469,3992,43,POPLATEK MESICNE,971216
4470,579,1,POPLATEK MESICNE,971216
4471,2892,64,POPLATEK MESICNE,971216
4472,1186,64,POPLATEK MESICNE,971217
4473,2440,19,POPLATEK MESICNE,971218
4474,2791,25,POPLATEK MESICNE,971219
4475,3169,19,POPLATEK MESICNE,971219
4476,2049,67,POPLATEK MESICNE,971219
4477,758,51,POPLATEK MESICNE,971219
4478,1177,27,POPLATEK MESICNE,971220
4479,246,65,POPLATEK MESICNE,971220
4480,1171,18,POPLATEK MESICNE,971220
4481,3187,59,POPLATEK MESICNE,971220
4482,3385,1,POPLATEK MESICNE,971221
4483,703,54,POPLATEK MESICNE,971221
4484,1318,56,POPLATEK MESICNE,971222
4485,889,43,POPLATEK MESICNE,971222
4486,4332,74,POPLATEK MESICNE,971223
4487,564,5,POPLATEK MESICNE,971223
4488,3934,6,POPLATEK MESICNE,971223
4489,1983,54,POPLATEK MESICNE,971225
4490,727,35,POPLATEK MESICNE,971225
4491,3048,74,POPLATEK TYDNE,971226
4492,3025,25,POPLATEK MESICNE,971227
4493,906,59,POPLATEK MESICNE,971227
4494,845,14,POPLATEK MESICNE,971227
4495,124,55,POPLATEK MESICNE,971228
4496,3958,59,POPLATEK MESICNE,971228
4497,777,30,POPLATEK MESICNE,971228
4498,1573,63,POPLATEK MESICNE,971229
4499,3276,1,POPLATEK MESICNE,971229
